,mit_user_id,target_price,created_on,,closed_price,round_id,is_influenced,mit_course_id,accuracy,is_revised,is_suggested,is_noop,confidence,gs_user_name,,CrowdMean,CrowdMedian,Market6MMean,Market6MMedian,median,mode_11,mode_21,mode_22,post_social,unimodal,pre,Market6MNormal_Market6M_Mean,Market6MNormal_Market6M_Mode,CrowdNormal_Crowd_Mean,CrowdNormal_Crowd_Mode,Market6MUniform_Market6M_Mean,Market6MUniform_Market6M_Mode,CrowdUniform_Crowd_Mean,CrowdUniform_Crowd_Mode,deGrootModel,conjugateCrowdMarket6MPredicted_Mean,conjugateCrowdMarket6MPredicted_Median,Market6MNormal_Market6MPredicted_Mode,Market6MNormal_Market6MPredicted_Mean,Market6MUniform_Market6MPredicted_Mode,Market6MUniform_Market6MPredicted_Mean
53,1157,2100,9/16/16,33:37.8,2153.74,4,FALSE,2,0.400770376,FALSE,FALSE,TRUE,0,9/16/16,53:57.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2098.127486,2091.48,2125.847853,2134,2116.365169,2100.8,2156.376122,2147.26,2140.045,2113.162778,2108.221087,2105.342412,2108.013995,2122.715511,2133.774566
54,1160,2052,9/16/16,24:40.5,2164.69,4,FALSE,2,0.211690584,FALSE,FALSE,FALSE,6,9/16/16,24:40.0,2138.444182,2139,2101.467842,2091.7,,2138.444182,2196.090323,2196.090323,FALSE,FALSE,2000,2050.184928,2049.8,2082.683799,2082.84,2101.467842,2091.7,2149.2775,2141.95,2137.498727,2063.162778,2058.221087,2069.361782,2064.822908,2116.442173,2126.325556
55,1160,2052,9/16/16,24:50.7,2153.74,4,FALSE,2,0.211690584,FALSE,FALSE,TRUE,0,9/16/16,24:40.0,0,0,0,0,0,0,0,0,TRUE,FALSE,2052,2071.833238,2066.66,2105.312674,2100,2105.71709,2095.15,2147.442075,2141.95,2136.900536,2089.162778,2084.221087,2084.104127,2085.345088,2116.442173,2126.325556
56,1161,2056,9/16/16,02:07.2,2153.74,4,FALSE,2,0.220354,FALSE,FALSE,FALSE,6,9/16/16,02:06.3,2135.481228,2139,2101.467842,2091.7,,2135.481228,2063.216538,2063.216538,FALSE,FALSE,2153,2133.30746,2152.14,2141.085381,2141.95,2151.787313,2165.17,2159.988125,2147.26,2137.182982,2139.662778,2134.721087,2127.825246,2141.914936,2162.439908,2158.495425
57,1161,2056,9/16/16,02:33.7,2153.74,4,FALSE,2,0.220354,FALSE,FALSE,TRUE,0,9/16/16,02:06.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2056,2073.717304,2071.22,2103.748759,2100,2105.71709,2095.15,2144.044182,2139,2134.110862,2091.162778,2086.221087,2087.777065,2087.024752,2116.442173,2126.325556
58,1162,2160,9/16/16,36:12.2,2147.26,4,FALSE,2,3.440479233,FALSE,FALSE,FALSE,4,9/16/16,36:11.6,2134.549661,2139,2101.467842,2091.7,,2134.549661,2189.022857,2189.022857,FALSE,FALSE,2161.2,2138.262772,2161.74,2142.011492,2147.26,2162.081429,2170.06,2164.031087,2150,2134.57,2143.762778,2138.821087,2140.50346,2147.572413,2177.597102,2164.112918
59,1162,2160,9/16/16,37:59.9,2164.69,4,TRUE,2,3.440479233,FALSE,FALSE,FALSE,6,9/16/16,36:11.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2160,2137.557572,2159.04,2142.057377,2147.26,2161.044035,2169.18,2163.945319,2150,2134.973833,2143.162778,2138.221087,2138.31791,2146.749473,2172.659378,2162.694277
60,1163,2098,9/16/16,39:40.0,2151.13,4,FALSE,2,0.386390384,FALSE,FALSE,FALSE,8,9/16/16,39:39.7,2134.367705,2139,2101.467842,2091.7,,2134.367705,2064.201071,2064.201071,FALSE,FALSE,2142,2126.233072,2127.02,2135.883213,2139,2143.145256,2159.04,2155.989038,2147.26,2135.089016,2134.162778,2129.221087,2123.889233,2134.307825,2140.50346,2151.754996
61,1163,2098,9/16/16,40:07.8,2153.74,4,FALSE,2,0.386390384,FALSE,FALSE,TRUE,0,9/16/16,39:39.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2098,2096.863608,2090.54,2119.061412,2125,2114.508926,2099.33,2147.305789,2141.95,2133.781129,2112.162778,2107.221087,2103.652658,2106.924873,2122.715511,2133.774566
62,1164,2200,9/16/16,15:50.9,2147.26,4,FALSE,2,0.465572849,FALSE,FALSE,FALSE,6,9/16/16,15:50.5,2134.832222,2139,2101.467842,2091.7,,2134.832222,2065.366552,2065.366552,FALSE,FALSE,2142.97,2126.872623,2127.81,2134.852041,2139,2143.145256,2159.04,2153.841296,2147.26,2133.926984,2134.647778,2129.706087,2123.889233,2134.9746,2140.50346,2151.754996
